source_domain,lookalike_domain,same_ip_domain,screenshot,crypto_address,chain,discovery_method,source_domain_ip,lookalike_domain_ip,same_ip_domain_ip,inreach_checked,inreach_intel_available,inreach_intel_summary
secure.primecapflx.com,bitvantagehub.com,,https://urlscan.io/screenshots/01962ca9-915f-75c1-ab67-9d2e53fdb4d3.png,0xcb6042b3a424f82e778c58b05f5a867af88d4113,eth,lookalike_target,104.21.31.237,172.67.213.182,,Yes,Yes,"Platforms: Website:bitvantagehub.com, Website:secure.primecapflx.com, Website:app.bitvantagehub.com"
secure.primecapflx.com,bitvantagehub.com,,https://urlscan.io/screenshots/01962ca9-915f-75c1-ab67-9d2e53fdb4d3.png,TDSs3X3F9Haf7V9mEBUbsStmsGda2F83qw,tron,lookalike_target,104.21.31.237,172.67.213.182,,Yes,Yes,"Platforms: Website:bitvantagehub.com, Website:secure.primecapflx.com, Website:app.bitvantagehub.com"
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,0x324a645be947b9e45269a7d6c93820b7e0ce4b16,eth,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,Platforms: Website:luxchaincapital.live
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,bc1qntvwgslt9kkpl3g66vqltdnjs5fjgyf9eq0j3h,btc,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,Platforms: Website:luxchaincapital.live
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,TUgPECz1TX4k43dwBfbPoQEFiWKKcXEXuM,tron,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,Platforms: Website:luxchaincapital.live
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,bc1qe9t7nh4xa3t8lp2m5r92upalezepz9xk9305qh,btc,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,"Platforms: Website:luxchaincapital.live, Smartsupp:luxchaincapital.live"
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1qllxp5j857mfgygtnyrxk8zhhdpkuy8n9tvhv9d,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1quf4n8sqr6kpjpjezt2mm6yw57e38xqj5wc9yhz,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TAKhev2gC46tRYGUE2uQpbSizg7wQ7yPWA,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TMyHnDmFVrHvzzSmLenGLQt8sLBUFZQtrz,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,0x325d9e0f03d8f40e9a527f954deffd7e2c796b96,eth,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1q6u7cn7wm07kx2vvrs38tlfkgdn7mee0hvekk7d,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,0xd2cdbaddc20299e6ac2e9acdb3aaf457f82b808c,eth,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1qllplevngztapqp4u2mdmhscp55gy3mvvj5jdyp,btc,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TVZJu8Bor6Pc41uY5rCxs33dxE3RbE5KPB,tron,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,0x324a645be947b9e45269a7d6c93820b7e0ce4b16,eth,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,Platforms: Website:luxchaincapital.live
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,bc1qntvwgslt9kkpl3g66vqltdnjs5fjgyf9eq0j3h,btc,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,Platforms: Website:luxchaincapital.live
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,TUgPECz1TX4k43dwBfbPoQEFiWKKcXEXuM,tron,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,Platforms: Website:luxchaincapital.live
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,bc1qe9t7nh4xa3t8lp2m5r92upalezepz9xk9305qh,btc,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,"Platforms: Website:luxchaincapital.live, Smartsupp:luxchaincapital.live"
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1qllxp5j857mfgygtnyrxk8zhhdpkuy8n9tvhv9d,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1quf4n8sqr6kpjpjezt2mm6yw57e38xqj5wc9yhz,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TAKhev2gC46tRYGUE2uQpbSizg7wQ7yPWA,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TMyHnDmFVrHvzzSmLenGLQt8sLBUFZQtrz,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,0x325d9e0f03d8f40e9a527f954deffd7e2c796b96,eth,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1q6u7cn7wm07kx2vvrs38tlfkgdn7mee0hvekk7d,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,0xd2cdbaddc20299e6ac2e9acdb3aaf457f82b808c,eth,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1qllplevngztapqp4u2mdmhscp55gy3mvvj5jdyp,btc,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TVZJu8Bor6Pc41uY5rCxs33dxE3RbE5KPB,tron,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
rtrxafzv.net,rtrxafzv.net,,https://urlscan.io/screenshots/01969964-6022-70ed-afa9-235beb9bc52d.png,0xc9ed466bc807804a8dfb29283b52dadff02acc38,eth,lookalike_source,172.67.132.218,172.67.132.218,,No,No,
rtrxafzv.net,rtrxafzv.net,,https://urlscan.io/screenshots/01969964-6022-70ed-afa9-235beb9bc52d.png,1FdsngSEKY5j4shCJTBDmc5nruUmfZjgEa,btc,lookalike_source,172.67.132.218,172.67.132.218,,No,No,
rtrxafzv.net,rtrxafzv.net,,https://urlscan.io/screenshots/01969964-6022-70ed-afa9-235beb9bc52d.png,TB7UDJWu2taCfS8rerEHXDK8SJnYvoNW3K,tron,lookalike_source,172.67.132.218,172.67.132.218,,No,No,
rtrxafzv.net,rtrxafzv.net,,https://urlscan.io/screenshots/01969964-6022-70ed-afa9-235beb9bc52d.png,0xc9ed466bc807804a8dfb29283b52dadff02acc38,eth,lookalike_target,172.67.132.218,172.67.132.218,,Yes,Yes,"Platforms: Website:rtrxafzv.net, Website:fxsfc.org, Website:fxsfc.cc"
rtrxafzv.net,rtrxafzv.net,,https://urlscan.io/screenshots/01969964-6022-70ed-afa9-235beb9bc52d.png,1FdsngSEKY5j4shCJTBDmc5nruUmfZjgEa,btc,lookalike_target,172.67.132.218,172.67.132.218,,Yes,Yes,"Platforms: Website:rtrxafzv.net, Website:fxsfc.org, Website:fxsfc.cc"
rtrxafzv.net,rtrxafzv.net,,https://urlscan.io/screenshots/01969964-6022-70ed-afa9-235beb9bc52d.png,TB7UDJWu2taCfS8rerEHXDK8SJnYvoNW3K,tron,lookalike_target,172.67.132.218,172.67.132.218,,Yes,Yes,"Platforms: Website:rtrxafzv.net, Website:fxsfc.org, Website:fxsfc.cc"
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1qllxp5j857mfgygtnyrxk8zhhdpkuy8n9tvhv9d,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1quf4n8sqr6kpjpjezt2mm6yw57e38xqj5wc9yhz,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TAKhev2gC46tRYGUE2uQpbSizg7wQ7yPWA,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TMyHnDmFVrHvzzSmLenGLQt8sLBUFZQtrz,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,0x325d9e0f03d8f40e9a527f954deffd7e2c796b96,eth,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1q6u7cn7wm07kx2vvrs38tlfkgdn7mee0hvekk7d,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,0xd2cdbaddc20299e6ac2e9acdb3aaf457f82b808c,eth,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1qllplevngztapqp4u2mdmhscp55gy3mvvj5jdyp,btc,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TVZJu8Bor6Pc41uY5rCxs33dxE3RbE5KPB,tron,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
hntgdc.com,hntgdc.com,,https://urlscan.io/screenshots/e0ddc577-8e3c-4265-9f8d-5bf6f9114293.png,1Dh659LahmZD7WZJoyPHAdG1MCKohwJdBn,btc,lookalike_target,154.203.165.86,154.203.165.86,,Yes,Yes,Platforms: Website:hntgdc.com
hntgdc.com,hntgdc.com,,https://urlscan.io/screenshots/e0ddc577-8e3c-4265-9f8d-5bf6f9114293.png,0x9633e5702e0f70e86f7775e6caba0065f18f91e8,eth,lookalike_target,154.203.165.86,154.203.165.86,,Yes,Yes,"Platforms: Website:xjsysy.com, Website:hntgdc.com"
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1qllxp5j857mfgygtnyrxk8zhhdpkuy8n9tvhv9d,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1quf4n8sqr6kpjpjezt2mm6yw57e38xqj5wc9yhz,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TAKhev2gC46tRYGUE2uQpbSizg7wQ7yPWA,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TMyHnDmFVrHvzzSmLenGLQt8sLBUFZQtrz,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,0x325d9e0f03d8f40e9a527f954deffd7e2c796b96,eth,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1q6u7cn7wm07kx2vvrs38tlfkgdn7mee0hvekk7d,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,0xd2cdbaddc20299e6ac2e9acdb3aaf457f82b808c,eth,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1qllplevngztapqp4u2mdmhscp55gy3mvvj5jdyp,btc,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TVZJu8Bor6Pc41uY5rCxs33dxE3RbE5KPB,tron,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,0x324a645be947b9e45269a7d6c93820b7e0ce4b16,eth,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,Platforms: Website:luxchaincapital.live
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,bc1qntvwgslt9kkpl3g66vqltdnjs5fjgyf9eq0j3h,btc,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,Platforms: Website:luxchaincapital.live
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,TUgPECz1TX4k43dwBfbPoQEFiWKKcXEXuM,tron,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,Platforms: Website:luxchaincapital.live
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,bc1qe9t7nh4xa3t8lp2m5r92upalezepz9xk9305qh,btc,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,"Platforms: Website:luxchaincapital.live, Smartsupp:luxchaincapital.live"
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1qllxp5j857mfgygtnyrxk8zhhdpkuy8n9tvhv9d,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1quf4n8sqr6kpjpjezt2mm6yw57e38xqj5wc9yhz,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TAKhev2gC46tRYGUE2uQpbSizg7wQ7yPWA,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TMyHnDmFVrHvzzSmLenGLQt8sLBUFZQtrz,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,0x325d9e0f03d8f40e9a527f954deffd7e2c796b96,eth,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1q6u7cn7wm07kx2vvrs38tlfkgdn7mee0hvekk7d,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,0xd2cdbaddc20299e6ac2e9acdb3aaf457f82b808c,eth,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1qllplevngztapqp4u2mdmhscp55gy3mvvj5jdyp,btc,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TVZJu8Bor6Pc41uY5rCxs33dxE3RbE5KPB,tron,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1qllxp5j857mfgygtnyrxk8zhhdpkuy8n9tvhv9d,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1quf4n8sqr6kpjpjezt2mm6yw57e38xqj5wc9yhz,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TAKhev2gC46tRYGUE2uQpbSizg7wQ7yPWA,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TMyHnDmFVrHvzzSmLenGLQt8sLBUFZQtrz,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,0x325d9e0f03d8f40e9a527f954deffd7e2c796b96,eth,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1q6u7cn7wm07kx2vvrs38tlfkgdn7mee0hvekk7d,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,0xd2cdbaddc20299e6ac2e9acdb3aaf457f82b808c,eth,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1qllplevngztapqp4u2mdmhscp55gy3mvvj5jdyp,btc,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TVZJu8Bor6Pc41uY5rCxs33dxE3RbE5KPB,tron,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,0x324a645be947b9e45269a7d6c93820b7e0ce4b16,eth,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,Platforms: Website:luxchaincapital.live
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,bc1qntvwgslt9kkpl3g66vqltdnjs5fjgyf9eq0j3h,btc,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,Platforms: Website:luxchaincapital.live
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,TUgPECz1TX4k43dwBfbPoQEFiWKKcXEXuM,tron,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,Platforms: Website:luxchaincapital.live
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,bc1qe9t7nh4xa3t8lp2m5r92upalezepz9xk9305qh,btc,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,"Platforms: Website:luxchaincapital.live, Smartsupp:luxchaincapital.live"
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1qllxp5j857mfgygtnyrxk8zhhdpkuy8n9tvhv9d,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1quf4n8sqr6kpjpjezt2mm6yw57e38xqj5wc9yhz,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TAKhev2gC46tRYGUE2uQpbSizg7wQ7yPWA,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TMyHnDmFVrHvzzSmLenGLQt8sLBUFZQtrz,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,0x325d9e0f03d8f40e9a527f954deffd7e2c796b96,eth,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1q6u7cn7wm07kx2vvrs38tlfkgdn7mee0hvekk7d,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,0xd2cdbaddc20299e6ac2e9acdb3aaf457f82b808c,eth,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1qllplevngztapqp4u2mdmhscp55gy3mvvj5jdyp,btc,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TVZJu8Bor6Pc41uY5rCxs33dxE3RbE5KPB,tron,lookalike_target,84.32.84.32,198.54.116.86,,Yes,Yes,Platforms: Website:fundrisetrades.com
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,0x324a645be947b9e45269a7d6c93820b7e0ce4b16,eth,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,Platforms: Website:luxchaincapital.live
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,bc1qntvwgslt9kkpl3g66vqltdnjs5fjgyf9eq0j3h,btc,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,Platforms: Website:luxchaincapital.live
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,TUgPECz1TX4k43dwBfbPoQEFiWKKcXEXuM,tron,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,Platforms: Website:luxchaincapital.live
alphameta.pro,luxchaincapital.live,,https://urlscan.io/screenshots/59d613fc-dce5-4f37-bc62-c87260b9650f.png,bc1qe9t7nh4xa3t8lp2m5r92upalezepz9xk9305qh,btc,lookalike_target,UNRESOLVED,147.93.42.44,,Yes,Yes,"Platforms: Website:luxchaincapital.live, Smartsupp:luxchaincapital.live"
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1qllxp5j857mfgygtnyrxk8zhhdpkuy8n9tvhv9d,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,bc1quf4n8sqr6kpjpjezt2mm6yw57e38xqj5wc9yhz,btc,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TAKhev2gC46tRYGUE2uQpbSizg7wQ7yPWA,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,TMyHnDmFVrHvzzSmLenGLQt8sLBUFZQtrz,tron,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
goldstandardfx.com,fundrisetrades.com,,https://urlscan.io/screenshots/c00efc39-6956-4131-a25c-550caff5a31a.png,0x325d9e0f03d8f40e9a527f954deffd7e2c796b96,eth,lookalike_source,84.32.84.32,198.54.116.86,,No,No,
